district,plot_number,geometry,lutheran_density,orthodox_density,total_density,estate_income,business_income,salary_pension_income,total_income,total_income_log
Valli,20,POINT (594595.0039870238 6732137.201445756),97.7064,13.5155,112.1799,0.0,0.0,1.0,1.0,0.0
Valli,20,POINT (594595.0039870238 6732137.201445756),97.7064,13.5155,112.1799,0.0,0.0,1.0,1.0,0.0
Valli,20,POINT (594595.0039870238 6732137.201445756),97.7064,13.5155,112.1799,0.0,0.0,1.0,1.0,0.0
Valli,20,POINT (594595.0039870238 6732137.201445756),97.7064,13.5155,112.1799,0.0,0.0,1.0,1.0,0.0
Valli,20,POINT (594595.0039870238 6732137.201445756),97.7064,13.5155,112.1799,0.0,0.0,1.0,1.0,0.0
Valli,20,POINT (594595.0039870238 6732137.201445756),97.7064,13.5155,112.1799,0.0,0.0,1.0,1.0,0.0
Valli,20,POINT (594595.0039870238 6732137.201445756),97.7064,13.5155,112.1799,0.0,0.0,1.0,1.0,0.0
Valli,20,POINT (594595.0039870238 6732137.201445756),97.7064,13.5155,112.1799,0.0,0.0,1.0,1.0,0.0
Valli,21,POINT (594604.9377163383 6732155.021938995),93.6768,12.0643,106.7442,,,,,
Valli,22,POINT (594626.6099150094 6732171.497105146),85.0707,10.9977,96.9526,,,,,
Valli,23,POINT (594640.3509066661 6732134.86393732),95.3377,14.3927,110.5863,8.0,554.0,0.0,562.0,6.3315
Valli,23,POINT (594640.3509066661 6732134.86393732),95.3377,14.3927,110.5863,0.0,0.0,1.0,1.0,0.0
Valli,23,POINT (594640.3509066661 6732134.86393732),95.3377,14.3927,110.5863,0.0,0.0,1.0,1.0,0.0
Valli,23,POINT (594640.3509066661 6732134.86393732),95.3377,14.3927,110.5863,0.0,0.0,3.0,3.0,1.0986
Valli,23,POINT (594640.3509066661 6732134.86393732),95.3377,14.3927,110.5863,0.0,0.0,5.0,5.0,1.6094
Valli,23,POINT (594640.3509066661 6732134.86393732),95.3377,14.3927,110.5863,0.0,0.0,3.0,3.0,1.0986
Valli,24,POINT (594679.8951007203 6732130.546998666),84.3699,14.6645,99.6429,9.0,0.0,0.0,9.0,2.1972
Valli,24,POINT (594679.8951007203 6732130.546998666),84.3699,14.6645,99.6429,0.0,15.0,0.0,15.0,2.7081
Valli,24,POINT (594679.8951007203 6732130.546998666),84.3699,14.6645,99.6429,0.0,0.0,5.0,5.0,1.6094
Valli,24,POINT (594679.8951007203 6732130.546998666),84.3699,14.6645,99.6429,0.0,0.0,15.0,15.0,2.7081
Valli,24,POINT (594679.8951007203 6732130.546998666),84.3699,14.6645,99.6429,0.0,0.0,1.0,1.0,0.0
Valli,24,POINT (594679.8951007203 6732130.546998666),84.3699,14.6645,99.6429,0.0,0.0,2.0,2.0,0.6931
Valli,24,POINT (594679.8951007203 6732130.546998666),84.3699,14.6645,99.6429,0.0,0.0,40.0,40.0,3.6889
Valli,24,POINT (594679.8951007203 6732130.546998666),84.3699,14.6645,99.6429,0.0,0.0,2.0,2.0,0.6931
Valli,24,POINT (594679.8951007203 6732130.546998666),84.3699,14.6645,99.6429,0.0,0.0,2.0,2.0,0.6931
Valli,24,POINT (594679.8951007203 6732130.546998666),84.3699,14.6645,99.6429,0.0,0.0,2.0,2.0,0.6931
Valli,24,POINT (594679.8951007203 6732130.546998666),84.3699,14.6645,99.6429,0.0,0.0,2.0,2.0,0.6931
Valli,24,POINT (594679.8951007203 6732130.546998666),84.3699,14.6645,99.6429,0.0,0.0,12.0,12.0,2.4849
Valli,24,POINT (594679.8951007203 6732130.546998666),84.3699,14.6645,99.6429,0.0,0.0,12.0,12.0,2.4849
Valli,24,POINT (594679.8951007203 6732130.546998666),84.3699,14.6645,99.6429,0.0,0.0,10.0,10.0,2.3026
Valli,24,POINT (594679.8951007203 6732130.546998666),84.3699,14.6645,99.6429,0.0,0.0,10.0,10.0,2.3026
Valli,24,POINT (594679.8951007203 6732130.546998666),84.3699,14.6645,99.6429,0.0,0.0,10.0,10.0,2.3026
Valli,25,POINT (594656.4805141237 6732104.294233328),94.2412,16.0166,110.9385,4.0,0.0,0.0,4.0,1.3863
Valli,25,POINT (594656.4805141237 6732104.294233328),94.2412,16.0166,110.9385,0.0,0.0,20.0,20.0,2.9957
Valli,25,POINT (594656.4805141237 6732104.294233328),94.2412,16.0166,110.9385,0.0,0.0,1.0,1.0,0.0
Valli,25,POINT (594656.4805141237 6732104.294233328),94.2412,16.0166,110.9385,0.0,0.0,1.0,1.0,0.0
Valli,25,POINT (594656.4805141237 6732104.294233328),94.2412,16.0166,110.9385,0.0,0.0,2.0,2.0,0.6931
Valli,25,POINT (594656.4805141237 6732104.294233328),94.2412,16.0166,110.9385,0.0,0.0,1.0,1.0,0.0
Valli,25,POINT (594656.4805141237 6732104.294233328),94.2412,16.0166,110.9385,0.0,0.0,1.0,1.0,0.0
Valli,25,POINT (594656.4805141237 6732104.294233328),94.2412,16.0166,110.9385,0.0,0.0,1.0,1.0,0.0
Valli,26,POINT (594625.7503130573 6732071.16038248),100.6806,16.3469,117.7131,17.0,0.0,8.0,25.0,3.2189
Valli,26,POINT (594625.7503130573 6732071.16038248),100.6806,16.3469,117.7131,0.0,0.0,8.0,8.0,2.0794
Valli,26,POINT (594625.7503130573 6732071.16038248),100.6806,16.3469,117.7131,0.0,0.0,12.0,12.0,2.4849
Valli,26,POINT (594625.7503130573 6732071.16038248),100.6806,16.3469,117.7131,0.0,0.0,5.0,5.0,1.6094
Valli,26,POINT (594625.7503130573 6732071.16038248),100.6806,16.3469,117.7131,0.0,0.0,5.0,5.0,1.6094
Valli,26,POINT (594625.7503130573 6732071.16038248),100.6806,16.3469,117.7131,0.0,0.0,1.0,1.0,0.0
Valli,26,POINT (594625.7503130573 6732071.16038248),100.6806,16.3469,117.7131,0.0,40.0,0.0,40.0,3.6889
Valli,26,POINT (594625.7503130573 6732071.16038248),100.6806,16.3469,117.7131,0.0,0.0,1.0,1.0,0.0
Valli,26,POINT (594625.7503130573 6732071.16038248),100.6806,16.3469,117.7131,0.0,0.0,1.0,1.0,0.0
Valli,26,POINT (594625.7503130573 6732071.16038248),100.6806,16.3469,117.7131,0.0,0.0,1.0,1.0,0.0
Valli,26,POINT (594625.7503130573 6732071.16038248),100.6806,16.3469,117.7131,0.0,0.0,1.0,1.0,0.0
Valli,26,POINT (594625.7503130573 6732071.16038248),100.6806,16.3469,117.7131,0.0,0.0,4.0,4.0,1.3863
Valli,26,POINT (594625.7503130573 6732071.16038248),100.6806,16.3469,117.7131,0.0,0.0,1.0,1.0,0.0
Valli,26,POINT (594625.7503130573 6732071.16038248),100.6806,16.3469,117.7131,0.0,0.0,1.0,1.0,0.0
Valli,26,POINT (594625.7503130573 6732071.16038248),100.6806,16.3469,117.7131,0.0,0.0,1.0,1.0,0.0
Valli,26,POINT (594625.7503130573 6732071.16038248),100.6806,16.3469,117.7131,0.0,0.0,3.0,3.0,1.0986
Valli,27,POINT (594599.1493248957 6732070.989725624),102.5648,15.4533,118.7754,12.0,0.0,0.0,12.0,2.4849
Valli,27,POINT (594599.1493248957 6732070.989725624),102.5648,15.4533,118.7754,0.0,0.0,2.0,2.0,0.6931
Valli,27,POINT (594599.1493248957 6732070.989725624),102.5648,15.4533,118.7754,0.0,0.0,1.0,1.0,0.0
Valli,28,POINT (594586.0720416114 6732091.022109936),101.7686,14.1396,116.716,28.0,0.0,0.0,28.0,3.3322
Valli,28,POINT (594586.0720416114 6732091.022109936),101.7686,14.1396,116.716,0.0,15.0,0.0,15.0,2.7081
Valli,28,POINT (594586.0720416114 6732091.022109936),101.7686,14.1396,116.716,0.0,40.0,0.0,40.0,3.6889
Valli,28,POINT (594586.0720416114 6732091.022109936),101.7686,14.1396,116.716,0.0,8.0,0.0,8.0,2.0794
Valli,28,POINT (594586.0720416114 6732091.022109936),101.7686,14.1396,116.716,0.0,10.0,0.0,10.0,2.3026
Valli,28,POINT (594586.0720416114 6732091.022109936),101.7686,14.1396,116.716,0.0,0.0,1.0,1.0,0.0
Valli,28,POINT (594586.0720416114 6732091.022109936),101.7686,14.1396,116.716,0.0,0.0,1.0,1.0,0.0
Valli,28,POINT (594586.0720416114 6732091.022109936),101.7686,14.1396,116.716,0.0,0.0,1.0,1.0,0.0
Valli,28,POINT (594586.0720416114 6732091.022109936),101.7686,14.1396,116.716,0.0,0.0,1.0,1.0,0.0
Valli,28,POINT (594586.0720416114 6732091.022109936),101.7686,14.1396,116.716,0.0,0.0,1.0,1.0,0.0
Valli,29,POINT (594661.6253439412 6732044.200202976),98.1224,17.0122,115.6389,,,,,
Valli,3,POINT (594467.2149814856 6732239.820776608),47.4603,1.3019,49.7286,1.0,0.0,0.0,1.0,0.0
Valli,31,POINT (594696.0317053453 6732098.139481459),79.3068,15.1882,94.962,,,,,
Valli,33,POINT (594718.7475378435 6732089.740873449),71.7262,14.6392,86.7076,9.0,0.0,0.0,9.0,2.1972
Valli,33,POINT (594718.7475378435 6732089.740873449),71.7262,14.6392,86.7076,0.0,22.0,0.0,22.0,3.091
Valli,33,POINT (594718.7475378435 6732089.740873449),71.7262,14.6392,86.7076,0.0,0.0,1.0,1.0,0.0
Valli,33,POINT (594718.7475378435 6732089.740873449),71.7262,14.6392,86.7076,0.0,5.0,0.0,5.0,1.6094
Valli,33,POINT (594718.7475378435 6732089.740873449),71.7262,14.6392,86.7076,0.0,0.0,2.0,2.0,0.6931
Valli,34,POINT (594741.1099465772 6732073.680877834),71.7262,14.6392,86.7076,30.0,0.0,0.0,30.0,3.4012
Valli,34,POINT (594741.1099465772 6732073.680877834),71.7262,14.6392,86.7076,0.0,22.0,0.0,22.0,3.091
Valli,34,POINT (594741.1099465772 6732073.680877834),71.7262,14.6392,86.7076,0.0,18.0,0.0,18.0,2.8904
Valli,34,POINT (594741.1099465772 6732073.680877834),71.7262,14.6392,86.7076,0.0,9.0,0.0,9.0,2.1972
Valli,34,POINT (594741.1099465772 6732073.680877834),71.7262,14.6392,86.7076,0.0,0.0,2.0,2.0,0.6931
Valli,34,POINT (594741.1099465772 6732073.680877834),71.7262,14.6392,86.7076,0.0,0.0,2.0,2.0,0.6931
Valli,35,POINT (594716.2428338368 6732047.883072787),83.8232,16.1572,100.3433,15.0,500.0,0.0,515.0,6.2442
Valli,35,POINT (594716.2428338368 6732047.883072787),83.8232,16.1572,100.3433,0.0,6.0,0.0,6.0,1.7918
Valli,35,POINT (594716.2428338368 6732047.883072787),83.8232,16.1572,100.3433,0.0,0.0,1.0,1.0,0.0
Valli,35,POINT (594716.2428338368 6732047.883072787),83.8232,16.1572,100.3433,0.0,3.0,0.0,3.0,1.0986
Valli,35,POINT (594716.2428338368 6732047.883072787),83.8232,16.1572,100.3433,0.0,0.0,8.0,8.0,2.0794
Valli,35,POINT (594716.2428338368 6732047.883072787),83.8232,16.1572,100.3433,0.0,8.0,0.0,8.0,2.0794
Valli,35,POINT (594716.2428338368 6732047.883072787),83.8232,16.1572,100.3433,0.0,0.0,1.0,1.0,0.0
Valli,35,POINT (594716.2428338368 6732047.883072787),83.8232,16.1572,100.3433,0.0,0.0,3.0,3.0,1.0986
Valli,35,POINT (594716.2428338368 6732047.883072787),83.8232,16.1572,100.3433,0.0,0.0,3.0,3.0,1.0986
Valli,35,POINT (594716.2428338368 6732047.883072787),83.8232,16.1572,100.3433,0.0,0.0,1.0,1.0,0.0
Valli,35,POINT (594716.2428338368 6732047.883072787),83.8232,16.1572,100.3433,0.0,0.0,1.0,1.0,0.0
Valli,35,POINT (594716.2428338368 6732047.883072787),83.8232,16.1572,100.3433,0.0,0.0,1.0,1.0,0.0
Valli,35,POINT (594716.2428338368 6732047.883072787),83.8232,16.1572,100.3433,0.0,0.0,2.0,2.0,0.6931
Valli,35,POINT (594716.2428338368 6732047.883072787),83.8232,16.1572,100.3433,0.0,0.0,1.0,1.0,0.0
Valli,36,POINT (594697.8757997705 6732022.603981047),86.3477,16.0188,102.672,8.0,0.0,28.0,36.0,3.5835
Valli,36,POINT (594697.8757997705 6732022.603981047),86.3477,16.0188,102.672,0.0,10.0,0.0,10.0,2.3026
Valli,36,POINT (594697.8757997705 6732022.603981047),86.3477,16.0188,102.672,0.0,4.0,0.0,4.0,1.3863
Valli,36,POINT (594697.8757997705 6732022.603981047),86.3477,16.0188,102.672,0.0,0.0,1.0,1.0,0.0
Valli,36,POINT (594697.8757997705 6732022.603981047),86.3477,16.0188,102.672,0.0,0.0,1.0,1.0,0.0
Valli,36,POINT (594697.8757997705 6732022.603981047),86.3477,16.0188,102.672,0.0,0.0,1.0,1.0,0.0
Valli,36,POINT (594697.8757997705 6732022.603981047),86.3477,16.0188,102.672,0.0,0.0,2.0,2.0,0.6931
Valli,36,POINT (594697.8757997705 6732022.603981047),86.3477,16.0188,102.672,0.0,0.0,1.0,1.0,0.0
Valli,37,POINT (594679.9298003841 6732004.291184234),96.1601,16.0813,112.5094,30.0,0.0,0.0,30.0,3.4012
Valli,37,POINT (594679.9298003841 6732004.291184234),96.1601,16.0813,112.5094,0.0,28.0,0.0,28.0,3.3322
Valli,37,POINT (594679.9298003841 6732004.291184234),96.1601,16.0813,112.5094,0.0,0.0,4.0,4.0,1.3863
Valli,37,POINT (594679.9298003841 6732004.291184234),96.1601,16.0813,112.5094,0.0,0.0,1.0,1.0,0.0
Valli,37,POINT (594679.9298003841 6732004.291184234),96.1601,16.0813,112.5094,0.0,0.0,1.0,1.0,0.0
Valli,37,POINT (594679.9298003841 6732004.291184234),96.1601,16.0813,112.5094,0.0,0.0,1.0,1.0,0.0
Valli,37,POINT (594679.9298003841 6732004.291184234),96.1601,16.0813,112.5094,0.0,0.0,2.0,2.0,0.6931
Valli,37,POINT (594679.9298003841 6732004.291184234),96.1601,16.0813,112.5094,0.0,0.0,1.0,1.0,0.0
Valli,38,POINT (594726.2519492252 6731973.805500336),82.5424,13.6207,96.4101,,,,,
Valli,39,POINT (594760.7149678103 6731969.169332269),72.6064,12.3137,85.1704,30.0,40.0,0.0,70.0,4.2485
Valli,39,POINT (594760.7149678103 6731969.169332269),72.6064,12.3137,85.1704,0.0,15.0,0.0,15.0,2.7081
Valli,39,POINT (594760.7149678103 6731969.169332269),72.6064,12.3137,85.1704,0.0,0.0,12.0,12.0,2.4849
Valli,39,POINT (594760.7149678103 6731969.169332269),72.6064,12.3137,85.1704,0.0,10.0,0.0,10.0,2.3026
Valli,39,POINT (594760.7149678103 6731969.169332269),72.6064,12.3137,85.1704,0.0,0.0,3.0,3.0,1.0986
Valli,39,POINT (594760.7149678103 6731969.169332269),72.6064,12.3137,85.1704,0.0,0.0,3.0,3.0,1.0986
Valli,39,POINT (594760.7149678103 6731969.169332269),72.6064,12.3137,85.1704,0.0,0.0,1.0,1.0,0.0
Valli,39,POINT (594760.7149678103 6731969.169332269),72.6064,12.3137,85.1704,0.0,0.0,3.0,3.0,1.0986
Valli,39,POINT (594760.7149678103 6731969.169332269),72.6064,12.3137,85.1704,0.0,8.0,0.0,8.0,2.0794
Valli,39,POINT (594760.7149678103 6731969.169332269),72.6064,12.3137,85.1704,0.0,0.0,2.0,2.0,0.6931
Valli,39,POINT (594760.7149678103 6731969.169332269),72.6064,12.3137,85.1704,0.0,0.0,7.0,7.0,1.9459
Valli,39,POINT (594760.7149678103 6731969.169332269),72.6064,12.3137,85.1704,0.0,8.0,0.0,8.0,2.0794
Valli,39,POINT (594760.7149678103 6731969.169332269),72.6064,12.3137,85.1704,0.0,0.0,1.0,1.0,0.0
Valli,39,POINT (594760.7149678103 6731969.169332269),72.6064,12.3137,85.1704,0.0,0.0,1.0,1.0,0.0
Valli,39,POINT (594760.7149678103 6731969.169332269),72.6064,12.3137,85.1704,0.0,0.0,1.0,1.0,0.0
Valli,39,POINT (594760.7149678103 6731969.169332269),72.6064,12.3137,85.1704,0.0,0.0,2.0,2.0,0.6931
Valli,39,POINT (594760.7149678103 6731969.169332269),72.6064,12.3137,85.1704,0.0,0.0,15.0,15.0,2.7081
Valli,4,POINT (594481.1179220319 6732250.606862725),46.6679,1.1719,48.7943,0.0,0.0,2.0,2.0,0.6931
Valli,40,POINT (594788.2763878723 6732014.894356237),59.435,11.2178,70.9092,7.0,0.0,7.0,14.0,2.6391
Valli,40,POINT (594788.2763878723 6732014.894356237),59.435,11.2178,70.9092,0.0,0.0,4.0,4.0,1.3863
Valli,40,POINT (594788.2763878723 6732014.894356237),59.435,11.2178,70.9092,0.0,0.0,1.0,1.0,0.0
Valli,40,POINT (594788.2763878723 6732014.894356237),59.435,11.2178,70.9092,0.0,0.0,7.0,7.0,1.9459
Valli,40,POINT (594788.2763878723 6732014.894356237),59.435,11.2178,70.9092,0.0,0.0,1.0,1.0,0.0
Valli,40,POINT (594788.2763878723 6732014.894356237),59.435,11.2178,70.9092,0.0,0.0,1.0,1.0,0.0
Valli,42,POINT (594767.048209527 6732037.684300685),57.0802,11.4504,68.7965,8.0,0.0,0.0,8.0,2.0794
Valli,42,POINT (594767.048209527 6732037.684300685),57.0802,11.4504,68.7965,0.0,15.0,0.0,15.0,2.7081
Valli,43,POINT (594741.772574687 6732000.794941189),79.8353,14.4161,94.5187,,,,,
Valli,44,POINT (594764.5383054672 6732110.31882353),58.9211,12.3232,71.5451,0.0,0.0,22.0,22.0,3.091
Valli,44,POINT (594764.5383054672 6732110.31882353),58.9211,12.3232,71.5451,0.0,0.0,1.0,1.0,0.0
Valli,44,POINT (594764.5383054672 6732110.31882353),58.9211,12.3232,71.5451,0.0,0.0,2.0,2.0,0.6931
Valli,44,POINT (594764.5383054672 6732110.31882353),58.9211,12.3232,71.5451,0.0,0.0,2.0,2.0,0.6931
Valli,45,POINT (594778.6934759676 6732143.915198674),42.7363,8.6288,51.6039,32.0,20.0,0.0,52.0,3.9512
Valli,45,POINT (594778.6934759676 6732143.915198674),42.7363,8.6288,51.6039,0.0,0.0,30.0,30.0,3.4012
Valli,45,POINT (594778.6934759676 6732143.915198674),42.7363,8.6288,51.6039,0.0,0.0,5.0,5.0,1.6094
Valli,45,POINT (594778.6934759676 6732143.915198674),42.7363,8.6288,51.6039,0.0,40.0,0.0,40.0,3.6889
Valli,45,POINT (594778.6934759676 6732143.915198674),42.7363,8.6288,51.6039,0.0,0.0,3.0,3.0,1.0986
Valli,45,POINT (594778.6934759676 6732143.915198674),42.7363,8.6288,51.6039,0.0,0.0,2.0,2.0,0.6931
Valli,45,POINT (594778.6934759676 6732143.915198674),42.7363,8.6288,51.6039,0.0,0.0,1.0,1.0,0.0
Valli,45,POINT (594778.6934759676 6732143.915198674),42.7363,8.6288,51.6039,0.0,0.0,1.0,1.0,0.0
Valli,45,POINT (594778.6934759676 6732143.915198674),42.7363,8.6288,51.6039,0.0,0.0,1.0,1.0,0.0
Valli,45,POINT (594778.6934759676 6732143.915198674),42.7363,8.6288,51.6039,0.0,0.0,1.0,1.0,0.0
Valli,46,POINT (594740.2546569629 6732147.687404028),61.5212,11.4109,73.3051,11.0,0.0,25.0,36.0,3.5835
Valli,46,POINT (594740.2546569629 6732147.687404028),61.5212,11.4109,73.3051,0.0,0.0,20.0,20.0,2.9957
Valli,46,POINT (594740.2546569629 6732147.687404028),61.5212,11.4109,73.3051,0.0,0.0,6.0,6.0,1.7918
Valli,46,POINT (594740.2546569629 6732147.687404028),61.5212,11.4109,73.3051,0.0,0.0,1.0,1.0,0.0
Valli,46,POINT (594740.2546569629 6732147.687404028),61.5212,11.4109,73.3051,0.0,0.0,1.0,1.0,0.0
Valli,46,POINT (594740.2546569629 6732147.687404028),61.5212,11.4109,73.3051,0.0,0.0,1.0,1.0,0.0
Valli,46,POINT (594740.2546569629 6732147.687404028),61.5212,11.4109,73.3051,0.0,0.0,2.0,2.0,0.6931
Valli,47,POINT (594704.1833524239 6732179.482491928),65.1999,10.6289,76.2853,,,,,
Valli,49,POINT (594675.0176374255 6732198.596779642),66.2757,9.168,75.9864,6.0,0.0,40.0,46.0,3.8286
Valli,49,POINT (594675.0176374255 6732198.596779642),66.2757,9.168,75.9864,0.0,0.0,2.0,2.0,0.6931
Valli,49,POINT (594675.0176374255 6732198.596779642),66.2757,9.168,75.9864,0.0,0.0,2.0,2.0,0.6931
Valli,49,POINT (594675.0176374255 6732198.596779642),66.2757,9.168,75.9864,0.0,0.0,2.0,2.0,0.6931
Valli,5,POINT (594514.7829101225 6732240.670590894),61.4017,2.8437,65.3333,18.0,0.0,0.0,18.0,2.8904
Valli,5,POINT (594514.7829101225 6732240.670590894),61.4017,2.8437,65.3333,0.0,193.0,0.0,193.0,5.2627
Valli,5,POINT (594514.7829101225 6732240.670590894),61.4017,2.8437,65.3333,0.0,0.0,1.0,1.0,0.0
Valli,5,POINT (594514.7829101225 6732240.670590894),61.4017,2.8437,65.3333,0.0,0.0,2.0,2.0,0.6931
Valli,50,POINT (594649.5380721644 6732214.620617284),72.8867,9.2775,82.8574,0.0,0.0,1.0,1.0,0.0
Valli,50,POINT (594649.5380721644 6732214.620617284),72.8867,9.2775,82.8574,0.0,0.0,15.0,15.0,2.7081
Valli,50,POINT (594649.5380721644 6732214.620617284),72.8867,9.2775,82.8574,0.0,0.0,7.0,7.0,1.9459
Valli,50,POINT (594649.5380721644 6732214.620617284),72.8867,9.2775,82.8574,0.0,0.0,9.0,9.0,2.1972
Valli,50,POINT (594649.5380721644 6732214.620617284),72.8867,9.2775,82.8574,0.0,0.0,3.0,3.0,1.0986
Valli,50,POINT (594649.5380721644 6732214.620617284),72.8867,9.2775,82.8574,0.0,0.0,3.0,3.0,1.0986
Valli,50,POINT (594649.5380721644 6732214.620617284),72.8867,9.2775,82.8574,0.0,0.0,3.0,3.0,1.0986
Valli,50,POINT (594649.5380721644 6732214.620617284),72.8867,9.2775,82.8574,0.0,0.0,1.0,1.0,0.0
Valli,51,POINT (594620.0637605971 6732237.618457696),68.0821,6.9795,75.8152,4.0,0.0,0.0,4.0,1.3863
Valli,51,POINT (594620.0637605971 6732237.618457696),68.0821,6.9795,75.8152,0.0,0.0,1.0,1.0,0.0
Valli,51,POINT (594620.0637605971 6732237.618457696),68.0821,6.9795,75.8152,0.0,0.0,15.0,15.0,2.7081
Valli,51,POINT (594620.0637605971 6732237.618457696),68.0821,6.9795,75.8152,0.0,0.0,2.0,2.0,0.6931
Valli,51,POINT (594620.0637605971 6732237.618457696),68.0821,6.9795,75.8152,0.0,0.0,1.0,1.0,0.0
Valli,51,POINT (594620.0637605971 6732237.618457696),68.0821,6.9795,75.8152,0.0,0.0,1.0,1.0,0.0
Valli,52,POINT (594587.3976799715 6732254.577749993),60.6324,3.9651,65.4671,40.0,0.0,0.0,40.0,3.6889
Valli,52,POINT (594587.3976799715 6732254.577749993),60.6324,3.9651,65.4671,0.0,0.0,1.0,1.0,0.0
Valli,52,POINT (594587.3976799715 6732254.577749993),60.6324,3.9651,65.4671,0.0,0.0,5.0,5.0,1.6094
Valli,52,POINT (594587.3976799715 6732254.577749993),60.6324,3.9651,65.4671,0.0,0.0,6.0,6.0,1.7918
Valli,52,POINT (594587.3976799715 6732254.577749993),60.6324,3.9651,65.4671,0.0,150.0,0.0,150.0,5.0106
Valli,52,POINT (594587.3976799715 6732254.577749993),60.6324,3.9651,65.4671,0.0,0.0,1.0,1.0,0.0
Valli,52,POINT (594587.3976799715 6732254.577749993),60.6324,3.9651,65.4671,0.0,0.0,30.0,30.0,3.4012
Valli,52,POINT (594587.3976799715 6732254.577749993),60.6324,3.9651,65.4671,0.0,45.0,0.0,45.0,3.8067
Valli,52,POINT (594587.3976799715 6732254.577749993),60.6324,3.9651,65.4671,0.0,10.0,0.0,10.0,2.3026
Valli,52,POINT (594587.3976799715 6732254.577749993),60.6324,3.9651,65.4671,0.0,0.0,7.0,7.0,1.9459
Valli,52,POINT (594587.3976799715 6732254.577749993),60.6324,3.9651,65.4671,0.0,0.0,10.0,10.0,2.3026
Valli,52,POINT (594587.3976799715 6732254.577749993),60.6324,3.9651,65.4671,0.0,0.0,1.0,1.0,0.0
Valli,52,POINT (594587.3976799715 6732254.577749993),60.6324,3.9651,65.4671,0.0,0.0,1.0,1.0,0.0
Valli,52,POINT (594587.3976799715 6732254.577749993),60.6324,3.9651,65.4671,0.0,0.0,1.0,1.0,0.0
Valli,52,POINT (594587.3976799715 6732254.577749993),60.6324,3.9651,65.4671,0.0,0.0,10.0,10.0,2.3026
Valli,52,POINT (594587.3976799715 6732254.577749993),60.6324,3.9651,65.4671,0.0,0.0,1.0,1.0,0.0
Valli,53,POINT (594433.4292542278 6732143.657878068),53.6705,2.392,56.9261,33.0,2.0,0.0,35.0,3.5553
Valli,53,POINT (594433.4292542278 6732143.657878068),53.6705,2.392,56.9261,0.0,30.0,0.0,30.0,3.4012
Valli,53,POINT (594433.4292542278 6732143.657878068),53.6705,2.392,56.9261,0.0,0.0,2.0,2.0,0.6931
Valli,53,POINT (594433.4292542278 6732143.657878068),53.6705,2.392,56.9261,0.0,3.0,0.0,3.0,1.0986
Valli,53,POINT (594433.4292542278 6732143.657878068),53.6705,2.392,56.9261,0.0,0.0,2.0,2.0,0.6931
Valli,53,POINT (594433.4292542278 6732143.657878068),53.6705,2.392,56.9261,12.0,0.0,0.0,12.0,2.4849
Valli,53,POINT (594433.4292542278 6732143.657878068),53.6705,2.392,56.9261,0.0,0.0,5.0,5.0,1.6094
Valli,53,POINT (594433.4292542278 6732143.657878068),53.6705,2.392,56.9261,0.0,0.0,3.0,3.0,1.0986
Valli,54,POINT (594394.124607913 6732134.807944322),45.5025,2.0204,48.1688,0.0,0.0,1.0,1.0,0.0
Valli,55,POINT (594386.4930785176 6732107.593715612),36.888,1.5673,38.8573,3.0,0.0,0.0,3.0,1.0986
Valli,56,POINT (594411.6512672154 6732087.742282918),45.7879,2.9311,49.1565,8.0,40.0,0.0,48.0,3.8712
Valli,56,POINT (594411.6512672154 6732087.742282918),45.7879,2.9311,49.1565,0.0,0.0,6.0,6.0,1.7918
Valli,57,POINT (594424.6822011914 6732113.469496461),56.2831,3.6529,60.6241,8.0,0.0,0.0,8.0,2.0794
Valli,57,POINT (594424.6822011914 6732113.469496461),56.2831,3.6529,60.6241,0.0,25.0,0.0,25.0,3.2189
Valli,57,POINT (594424.6822011914 6732113.469496461),56.2831,3.6529,60.6241,0.0,20.0,0.0,20.0,2.9957
Valli,57,POINT (594424.6822011914 6732113.469496461),56.2831,3.6529,60.6241,0.0,0.0,2.0,2.0,0.6931
Valli,57,POINT (594424.6822011914 6732113.469496461),56.2831,3.6529,60.6241,0.0,0.0,1.0,1.0,0.0
Valli,57,POINT (594424.6822011914 6732113.469496461),56.2831,3.6529,60.6241,0.0,0.0,1.0,1.0,0.0
Valli,57,POINT (594424.6822011914 6732113.469496461),56.2831,3.6529,60.6241,0.0,0.0,25.0,25.0,3.2189
Valli,58,POINT (594482.3574943098 6732109.973932951),76.4594,6.663,84.0085,0.0,0.0,15.0,15.0,2.7081
Valli,58,POINT (594482.3574943098 6732109.973932951),76.4594,6.663,84.0085,0.0,0.0,10.0,10.0,2.3026
Valli,58,POINT (594482.3574943098 6732109.973932951),76.4594,6.663,84.0085,0.0,0.0,2.0,2.0,0.6931
Valli,58,POINT (594482.3574943098 6732109.973932951),76.4594,6.663,84.0085,0.0,0.0,2.0,2.0,0.6931
Valli,59,POINT (594519.3206886144 6732071.471889386),93.0371,10.8568,104.7213,25.0,0.0,0.0,25.0,3.2189
Valli,59,POINT (594519.3206886144 6732071.471889386),93.0371,10.8568,104.7213,0.0,10.0,0.0,10.0,2.3026
Valli,59,POINT (594519.3206886144 6732071.471889386),93.0371,10.8568,104.7213,0.0,4.0,0.0,4.0,1.3863
Valli,59,POINT (594519.3206886144 6732071.471889386),93.0371,10.8568,104.7213,0.0,10.0,0.0,10.0,2.3026
