,district,page_number,representative_plot,taxpayer_men,taxpayer_women,no_tax_men,no_tax_women,in_russia_men,in_russia_women,total_men,total_women,independent,servants,unemployed,orthodox,other_christian,other_religion,draftable
201,Pietarin_esikaupunki,197,33,11.0,13.0,2.0,5.0,0.0,0.0,13,18,21.0,2.0,8.0,1.0,0.0,0.0,0.0
202,Pietarin_esikaupunki,198,41,12.0,16.0,6.0,6.0,0.0,0.0,18,22,27.0,4.0,9.0,1.0,0.0,0.0,1.0
203,Pietarin_esikaupunki,199,42,11.0,12.0,5.0,8.0,0.0,0.0,16,20,18.0,10.0,8.0,4.0,0.0,0.0,0.0
204,Pietarin_esikaupunki,200,44,21.0,14.0,13.0,7.0,0.0,0.0,34,21,23.0,10.0,22.0,0.0,0.0,0.0,3.0
205,Pietarin_esikaupunki,201,46,8.0,19.0,3.0,10.0,0.0,0.0,11,29,21.0,10.0,9.0,9.0,0.0,0.0,0.0
206,Pietarin_esikaupunki,202,52,13.0,14.0,2.0,5.0,0.0,0.0,15,19,5.0,4.0,25.0,8.0,0.0,0.0,0.0
207,Pietarin_esikaupunki,203,56,6.0,16.0,6.0,4.0,0.0,0.0,12,20,8.0,12.0,12.0,0.0,0.0,0.0,0.0
208,Pietarin_esikaupunki,204,66,9.0,11.0,5.0,4.0,0.0,0.0,14,15,11.0,5.0,13.0,2.0,0.0,0.0,1.0
209,Pietarin_esikaupunki,205,81,11.0,19.0,5.0,12.0,0.0,0.0,16,31,32.0,6.0,9.0,18.0,0.0,0.0,0.0
210,Pietarin_esikaupunki,206,83,6.0,12.0,4.0,8.0,0.0,0.0,10,20,5.0,6.0,19.0,0.0,0.0,0.0,1.0
211,Pietarin_esikaupunki,207,88,9.0,16.0,5.0,4.0,0.0,0.0,14,20,13.0,5.0,16.0,0.0,0.0,0.0,0.0
212,Pietarin_esikaupunki,208,100,8.0,14.0,7.0,5.0,0.0,0.0,15,19,22.0,5.0,7.0,0.0,0.0,0.0,0.0
213,Pietarin_esikaupunki,209,102,8.0,15.0,9.0,8.0,0.0,0.0,17,23,25.0,6.0,9.0,4.0,0.0,0.0,0.0
214,Pietarin_esikaupunki,210,107,11.0,16.0,4.0,5.0,0.0,0.0,15,21,22.0,7.0,7.0,0.0,0.0,0.0,0.0
215,Pietarin_esikaupunki,211,118,13.0,19.0,7.0,7.0,0.0,0.0,20,26,26.0,4.0,16.0,2.0,0.0,0.0,0.0
216,Pietarin_esikaupunki,212,121,13.0,13.0,8.0,5.0,0.0,0.0,21,18,23.0,11.0,5.0,2.0,0.0,0.0,0.0
217,Pietarin_esikaupunki,213,133,10.0,11.0,4.0,3.0,0.0,0.0,14,14,12.0,5.0,11.0,0.0,0.0,0.0,0.0
218,Pietarin_esikaupunki,214,140,13.0,14.0,9.0,6.0,0.0,0.0,22,20,35.0,4.0,3.0,0.0,0.0,0.0,0.0
219,Pietarin_esikaupunki,215,141,12.0,10.0,3.0,5.0,0.0,0.0,15,15,14.0,0.0,16.0,0.0,0.0,0.0,0.0
220,Pietarin_esikaupunki,216,149,14.0,15.0,2.0,1.0,0.0,0.0,16,16,16.0,6.0,10.0,0.0,0.0,0.0,3.0
221,Pietarin_esikaupunki,217,156,6.0,11.0,7.0,11.0,0.0,0.0,13,15,11.0,8.0,9.0,1.0,0.0,0.0,0.0
222,Pietarin_esikaupunki,218,158,8.0,13.0,3.0,3.0,0.0,0.0,11,16,4.0,0.0,23.0,0.0,0.0,0.0,0.0
223,Pietarin_esikaupunki,219,164,16.0,14.0,7.0,6.0,0.0,0.0,23,20,23.0,3.0,17.0,0.0,0.0,0.0,0.0
224,Pietarin_esikaupunki,220,169,6.0,18.0,7.0,5.0,0.0,0.0,13,23,13.0,3.0,20.0,6.0,0.0,0.0,0.0
225,Pietarin_esikaupunki,221,175,8.0,10.0,4.0,7.0,0.0,0.0,12,17,19.0,4.0,6.0,0.0,0.0,0.0,0.0
226,Pietarin_esikaupunki,222,191,13.0,14.0,2.0,7.0,0.0,0.0,15,21,19.0,12.0,5.0,1.0,0.0,0.0,1.0
227,Pietarin_esikaupunki,223,192,13.0,17.0,4.0,5.0,0.0,0.0,17,22,14.0,9.0,16.0,1.0,0.0,0.0,0.0
228,Pietarin_esikaupunki,224,192,10.0,13.0,3.0,101.0,0.0,0.0,13,23,24.0,2.0,10.0,0.0,0.0,0.0,1.0
229,Pietarin_esikaupunki,225,196,11.0,9.0,1.0,5.0,0.0,0.0,12,14,6.0,3.0,17.0,1.0,0.0,0.0,0.0
230,Pietarin_esikaupunki,226,198,8.0,10.0,8.0,8.0,0.0,0.0,16,18,16.0,4.0,14.0,0.0,0.0,0.0,0.0
231,Pietarin_esikaupunki,227,213,17.0,12.0,7.0,5.0,0.0,0.0,24,17,26.0,6.0,9.0,0.0,0.0,0.0,4.0
232,Pietarin_esikaupunki,228,215,12.0,16.0,3.0,1.0,0.0,0.0,15,17,18.0,10.0,4.0,1.0,0.0,0.0,0.0
233,Pietarin_esikaupunki,229,226,10.0,11.0,3.0,8.0,0.0,0.0,13,19,2.0,2.0,28.0,1.0,0.0,0.0,0.0
234,Pietarin_esikaupunki,230,231,12.0,15.0,5.0,6.0,0.0,0.0,17,21,17.0,10.0,11.0,0.0,0.0,0.0,0.0
235,Pietarin_esikaupunki,231,260,19.0,10.0,3.0,4.0,0.0,0.0,16,14,13.0,3.0,14.0,5.0,0.0,0.0,0.0
236,Pietarin_esikaupunki,232,264,7.0,16.0,7.0,6.0,0.0,0.0,14,22,22.0,14.0,0.0,1.0,0.0,0.0,1.0
237,Pietarin_esikaupunki,233,271,13.0,21.0,3.0,8.0,0.0,0.0,16,29,38.0,5.0,2.0,1.0,0.0,0.0,0.0
238,Pietarin_esikaupunki,234,271,8.0,26.0,14.0,12.0,0.0,0.0,22,38,35.0,25.0,0.0,1.0,0.0,0.0,0.0
239,Pietarin_esikaupunki,235,280,10.0,16.0,3.0,4.0,0.0,0.0,13,20,14.0,7.0,12.0,1.0,0.0,0.0,0.0
240,Pietarin_esikaupunki,236,290,8.0,24.0,8.0,6.0,0.0,0.0,16,30,24.0,22.0,0.0,12.0,1.0,0.0,0.0
241,Pietarin_esikaupunki,237,293,17.0,18.0,19.0,18.0,0.0,0.0,36,36,5.0,67.0,0.0,5.0,0.0,0.0,0.0
242,Pietarin_esikaupunki,238,293,16.0,15.0,14.0,15.0,0.0,0.0,30,30,14.0,46.0,0.0,0.0,0.0,0.0,2.0
243,Pietarin_esikaupunki,239,298,9.0,14.0,7.0,2.0,0.0,0.0,16,16,2.0,5.0,25.0,0.0,0.0,0.0,0.0
244,Pietarin_esikaupunki,240,301,6.0,16.0,7.0,8.0,0.0,0.0,13,24,11.0,15.0,8.0,0.0,0.0,0.0,0.0
245,Pietarin_esikaupunki,241,306,13.0,14.0,3.0,5.0,0.0,0.0,16,19,19.0,15.0,1.0,0.0,0.0,0.0,1.0
246,Pietarin_esikaupunki,242,309,17.0,11.0,3.0,7.0,0.0,0.0,20,18,0.0,8.0,30.0,0.0,0.0,0.0,0.0
247,Pietarin_esikaupunki,243,318,14.0,17.0,6.0,7.0,0.0,0.0,20,24,3.0,13.0,28.0,0.0,0.0,0.0,0.0
248,Sotilaslopotti,244a,8,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0
249,Anina,244b,13,9.0,11.0,0.0,3.0,0.0,0.0,9,14,13.0,9.0,1.0,0.0,0.0,0.0,2.0
250,Anina,245,13,26.0,5.0,1.0,1.0,0.0,0.0,27,6,30.0,1.0,2.0,0.0,0.0,0.0,1.0
251,Anina,246,19,18.0,17.0,4.0,11.0,0.0,0.0,22,28,23.0,3.0,24.0,0.0,0.0,0.0,1.0
252,Anina,247,21,11.0,25.0,1.0,2.0,0.0,0.0,12,27,4.0,35.0,0.0,1.0,0.0,0.0,0.0
253,Anina,248,29,3.0,16.0,12.0,15.0,0.0,0.0,15,31,1.0,18.0,27.0,1.0,0.0,0.0,0.0
254,Anina,249,33,21.0,15.0,10.0,15.0,0.0,0.0,31,30,46.0,3.0,12.0,4.0,0.0,0.0,1.0
255,Anina,250,36,17.0,18.0,6.0,8.0,0.0,0.0,23,26,21.0,6.0,22.0,0.0,0.0,0.0,0.0
256,Anina,251,38,16.0,14.0,5.0,4.0,0.0,0.0,21,18,24.0,0.0,15.0,0.0,0.0,0.0,1.0
257,Anina,252,39,12.0,18.0,3.0,6.0,0.0,0.0,15,24,17.0,2.0,20.0,0.0,0.0,0.0,0.0
258,Anina,253,41,13.0,15.0,3.0,16.0,0.0,0.0,16,31,21.0,1.0,25.0,0.0,0.0,0.0,1.0
259,Anina,254,45,13.0,14.0,8.0,5.0,0.0,0.0,21,19,28.0,5.0,7.0,0.0,0.0,0.0,1.0
260,Anina,255,49,13.0,17.0,12.0,12.0,0.0,0.0,25,32,16.0,6.0,0.0,0.0,0.0,0.0,0.0
261,Anina,256,50,24.0,12.0,1.0,2.0,0.0,0.0,25,14,15.0,12.0,12.0,0.0,0.0,0.0,2.0
262,Anina,257,56,20.0,18.0,15.0,12.0,0.0,0.0,35,30,38.0,0.0,27.0,2.0,0.0,0.0,3.0
263,Anina,258,59,11.0,16.0,7.0,11.0,0.0,0.0,18,27,12.0,2.0,31.0,1.0,0.0,0.0,1.0
264,Anina,259,61,13.0,19.0,6.0,8.0,0.0,0.0,19,27,10.0,8.0,28.0,4.0,0.0,0.0,1.0
265,Anina,260,63,19.0,13.0,7.0,9.0,0.0,0.0,26,22,21.0,3.0,24.0,0.0,0.0,0.0,1.0
266,Anina,261,65,18.0,18.0,7.0,13.0,0.0,0.0,25,31,22.0,0.0,34.0,3.0,0.0,0.0,0.0
267,Anina,262,66,10.0,16.0,5.0,11.0,0.0,0.0,15,27,12.0,1.0,29.0,0.0,0.0,0.0,0.0
268,Anina,263,74,20.0,16.0,8.0,11.0,0.0,0.0,28,27,16.0,1.0,38.0,0.0,0.0,0.0,1.0
269,Anina,264,75,17.0,17.0,2.0,14.0,0.0,0.0,19,31,28.0,5.0,17.0,4.0,0.0,0.0,0.0
270,Anina,265,76,12.0,20.0,8.0,14.0,0.0,0.0,20,35,24.0,4.0,26.0,0.0,0.0,0.0,1.0
271,Anina,266,78,13.0,16.0,4.0,8.0,0.0,0.0,17,24,22.0,4.0,15.0,0.0,0.0,0.0,0.0
272,Anina,267,82,17.0,15.0,6.0,4.0,0.0,0.0,23,19,18.0,13.0,11.0,0.0,0.0,0.0,2.0
273,Anina,268,85,16.0,12.0,3.0,9.0,0.0,0.0,19,21,11.0,12.0,17.0,2.0,0.0,0.0,0.0
274,Anina,269,96,10.0,17.0,7.0,10.0,0.0,0.0,17,27,22.0,6.0,16.0,1.0,0.0,0.0,0.0
275,Anina,270,103,19.0,12.0,8.0,10.0,0.0,0.0,27,22,42.0,6.0,1.0,0.0,0.0,0.0,1.0
276,Anina,271,105,14.0,14.0,3.0,8.0,0.0,0.0,17,22,16.0,3.0,20.0,0.0,0.0,0.0,1.0
277,Anina,272,108,13.0,16.0,11.0,6.0,0.0,0.0,24,22,10.0,4.0,32.0,0.0,0.0,0.0,0.0
278,Anina,273,110,16.0,15.0,4.0,5.0,0.0,0.0,20,20,11.0,3.0,26.0,0.0,0.0,0.0,1.0
279,Anina,274,112,17.0,16.0,12.0,8.0,0.0,0.0,29,24,25.0,3.0,25.0,0.0,0.0,0.0,1.0
280,Anina,275,113,12.0,23.0,3.0,0.0,0.0,0.0,15,23,7.0,1.0,30.0,0.0,0.0,0.0,0.0
281,Anina,276,113,15.0,18.0,7.0,5.0,0.0,0.0,22,23,13.0,2.0,30.0,1.0,0.0,0.0,0.0
282,Anina,277,115,17.0,16.0,9.0,15.0,0.0,0.0,26,31,11.0,0.0,46.0,0.0,0.0,0.0,0.0
283,Anina,278,116,14.0,12.0,8.0,9.0,0.0,0.0,22,21,21.0,10.0,12.0,7.0,0.0,0.0,1.0
284,Anina,279,118,16.0,17.0,9.0,12.0,0.0,0.0,25,29,16.0,22.0,16.0,0.0,0.0,0.0,0.0
285,Anina,280,120,11.0,18.0,7.0,3.0,0.0,0.0,18,21,17.0,1.0,21.0,0.0,0.0,0.0,0.0
286,Anina,281,123,14.0,17.0,5.0,7.0,0.0,0.0,19,24,21.0,5.0,17.0,7.0,0.0,0.0,0.0
287,Anina,282,125,10.0,12.0,4.0,4.0,0.0,0.0,14,16,6.0,6.0,18.0,0.0,0.0,0.0,0.0
288,Anina,283,127,16.0,14.0,6.0,12.0,0.0,0.0,22,26,34.0,8.0,6.0,0.0,1.0,0.0,0.0
289,Anina,284,129,13.0,22.0,10.0,5.0,0.0,0.0,23,27,34.0,14.0,2.0,2.0,0.0,0.0,0.0
290,Anina,285a,131,7.0,12.0,4.0,3.0,0.0,0.0,11,15,16.0,2.0,8.0,0.0,0.0,0.0,0.0
291,Papula,285b,4,3.0,3.0,2.0,5.0,0.0,0.0,5,8,0.0,0.0,13.0,0.0,0.0,0.0,0.0
292,Papula,286,4,17.0,14.0,25.0,19.0,0.0,0.0,42,33,8.0,1.0,66.0,0.0,0.0,0.0,0.0
293,Papula,287,16,16.0,21.0,20.0,19.0,0.0,0.0,36,40,66.0,5.0,5.0,6.0,0.0,0.0,0.0
294,Papula,288,16,17.0,17.0,6.0,9.0,0.0,0.0,23,26,32.0,3.0,14.0,0.0,0.0,0.0,2.0
295,Papula,289,17,14.0,13.0,8.0,8.0,0.0,0.0,22,21,27.0,5.0,11.0,0.0,0.0,0.0,0.0
296,Papula,290,19,14.0,14.0,5.0,7.0,0.0,0.0,19,21,14.0,15.0,11.0,8.0,0.0,0.0,0.0
297,Papula,291,21,12.0,22.0,18.0,10.0,0.0,0.0,30,32,8.0,50.0,4.0,0.0,0.0,0.0,0.0
298,Papula,292,22,15.0,14.0,16.0,12.0,0.0,0.0,31,26,9.0,45.0,3.0,0.0,0.0,0.0,0.0
299,Papula,293,24,15.0,14.0,7.0,11.0,0.0,0.0,22,25,33.0,8.0,6.0,0.0,0.0,0.0,0.0
300,Papula,294,30,12.0,18.0,30.0,28.0,0.0,0.0,42,46,87.0,1.0,0.0,0.0,0.0,0.0,0.0
301,Papula,295,30,17.0,19.0,15.0,19.0,0.0,0.0,32,38,70.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Papula,296,30,16.0,21.0,17.0,19.0,0.0,0.0,33,40,64.0,6.0,3.0,0.0,0.0,0.0,0.0
303,Papula,297,32,12.0,12.0,8.0,6.0,0.0,0.0,20,18,18.0,5.0,15.0,0.0,0.0,0.0,0.0
304,Papula,298,32,15.0,13.0,9.0,5.0,0.0,0.0,24,18,28.0,8.0,6.0,0.0,0.0,0.0,0.0
305,Papula,299,33,19.0,16.0,8.0,9.0,0.0,0.0,27,25,32.0,5.0,15.0,5.0,0.0,0.0,1.0
306,Papula,300,44,20.0,14.0,1.0,3.0,0.0,0.0,21,17,24.0,7.0,7.0,1.0,0.0,0.0,0.0
307,Papula,301,56,12.0,16.0,5.0,11.0,0.0,0.0,17,27,30.0,13.0,1.0,0.0,0.0,0.0,0.0
308,Pantsarlahti,306,1,1.0,4.0,1.0,1.0,0.0,0.0,2,5,4.0,3.0,0.0,4.0,0.0,0.0,0.0
309,Pantsarlahti,307,2,11.0,13.0,5.0,6.0,0.0,0.0,16,19,18.0,14.0,3.0,0.0,0.0,0.0,0.0
310,Pantsarlahti,308,4,18.0,24.0,4.0,11.0,0.0,0.0,17,35,31.0,19.0,2.0,0.0,0.0,0.0,0.0
311,Pantsarlahti,309,4,11.0,17.0,3.0,7.0,0.0,0.0,14,24,19.0,15.0,4.0,2.0,0.0,0.0,0.0
312,Pantsarlahti,310,6,12.0,19.0,8.0,7.0,0.0,0.0,20,26,35.0,8.0,3.0,0.0,0.0,0.0,0.0
313,Pantsarlahti,311,7,11.0,20.0,7.0,9.0,0.0,0.0,18,29,28.0,16.0,7.0,4.0,0.0,0.0,1.0
314,Pantsarlahti,312,10,11.0,26.0,5.0,8.0,0.0,0.0,16,34,33.0,14.0,3.0,12.0,0.0,0.0,0.0
315,Pantsarlahti,313,13,8.0,17.0,5.0,6.0,0.0,0.0,13,23,21.0,11.0,4.0,1.0,0.0,0.0,0.0
316,Pantsarlahti,314,14,16.0,22.0,7.0,5.0,0.0,0.0,23,27,26.0,8.0,16.0,1.0,0.0,0.0,0.0
317,Pantsarlahti,315,15,11.0,18.0,2.0,4.0,0.0,0.0,13,22,15.0,11.0,9.0,0.0,0.0,0.0,0.0
318,Pantsarlahti,316,19,11.0,25.0,4.0,7.0,0.0,0.0,15,32,24.0,10.0,13.0,0.0,0.0,0.0,1.0
319,Pantsarlahti,317,20,11.0,22.0,5.0,9.0,0.0,0.0,16,31,30.0,13.0,4.0,0.0,0.0,0.0,0.0
320,Pantsarlahti,318,21,15.0,20.0,6.0,9.0,0.0,0.0,21,29,24.0,22.0,4.0,0.0,0.0,0.0,1.0
321,Pantsarlahti,319,22,10.0,26.0,6.0,5.0,0.0,0.0,16,31,25.0,11.0,11.0,0.0,0.0,0.0,0.0
322,Pantsarlahti,320,23,16.0,17.0,5.0,4.0,0.0,0.0,21,21,10.0,31.0,1.0,1.0,0.0,0.0,1.0
323,Pantsarlahti,321,24,10.0,24.0,8.0,9.0,0.0,0.0,18,33,37.0,12.0,2.0,1.0,0.0,0.0,1.0
324,Pantsarlahti,322,25,12.0,18.0,7.0,6.0,0.0,0.0,19,24,27.0,16.0,0.0,0.0,0.0,0.0,1.0
325,Pantsarlahti,323,27,8.0,23.0,5.0,8.0,0.0,0.0,13,31,29.0,11.0,4.0,1.0,0.0,0.0,0.0
326,Pantsarlahti,324,28,8.0,23.0,1.0,6.0,0.0,0.0,9,29,26.0,11.0,1.0,4.0,0.0,0.0,1.0
327,Pantsarlahti,325,29,7.0,22.0,12.0,9.0,0.0,0.0,19,31,27.0,13.0,10.0,1.0,0.0,0.0,0.0
328,Pantsarlahti,326,32,9.0,15.0,4.0,5.0,0.0,0.0,13,20,21.0,11.0,1.0,0.0,0.0,0.0,0.0
329,Pantsarlahti,327,33,12.0,27.0,3.0,4.0,0.0,0.0,15,31,31.0,9.0,6.0,6.0,0.0,0.0,0.0
330,Pantsarlahti,328,34,15.0,16.0,0.0,5.0,0.0,0.0,15,21,19.0,4.0,13.0,0.0,0.0,0.0,2.0
331,Pantsarlahti,329,36,10.0,16.0,4.0,7.0,0.0,0.0,14,23,18.0,16.0,3.0,0.0,0.0,0.0,1.0
332,Pantsarlahti,330,36,10.0,22.0,9.0,10.0,0.0,0.0,19,32,28.0,18.0,5.0,0.0,0.0,0.0,1.0
333,Pantsarlahti,331,38,8.0,19.0,3.0,7.0,0.0,0.0,11,26,12.0,13.0,12.0,3.0,0.0,0.0,0.0
334,Pantsarlahti,332,41,9.0,14.0,1.0,8.0,0.0,0.0,10,22,8.0,10.0,14.0,3.0,0.0,0.0,0.0
335,Pantsarlahti,333,43,17.0,16.0,5.0,10.0,0.0,0.0,22,26,6.0,22.0,20.0,4.0,0.0,0.0,2.0
336,Pantsarlahti,334,45,11.0,18.0,3.0,4.0,0.0,0.0,14,22,8.0,23.0,5.0,0.0,0.0,0.0,0.0
337,Pantsarlahti,335,46,12.0,22.0,3.0,8.0,0.0,0.0,15,30,17.0,11.0,17.0,0.0,0.0,0.0,0.0
338,Pantsarlahti,336,47,9.0,21.0,9.0,12.0,0.0,0.0,18,33,15.0,17.0,19.0,3.0,0.0,0.0,0.0
339,Pantsarlahti,337,48,13.0,15.0,6.0,6.0,0.0,0.0,19,21,11.0,1.0,28.0,0.0,0.0,0.0,2.0
340,Pantsarlahti,338,49,19.0,20.0,9.0,14.0,0.0,0.0,28,34,3.0,1.0,58.0,1.0,0.0,0.0,2.0
341,Pantsarlahti,339,50,12.0,19.0,6.0,7.0,0.0,0.0,18,26,6.0,5.0,33.0,0.0,0.0,0.0,0.0
342,Pantsarlahti,340,50,13.0,23.0,9.0,6.0,0.0,0.0,22,29,22.0,9.0,20.0,0.0,0.0,0.0,0.0
343,Pantsarlahti,341,51,18.0,20.0,6.0,11.0,0.0,0.0,24,31,7.0,0.0,45.0,0.0,0.0,0.0,0.0
344,Pantsarlahti,342,53,14.0,16.0,4.0,13.0,0.0,0.0,19,29,6.0,8.0,33.0,2.0,0.0,0.0,1.0
345,Pantsarlahti,343,54,11.0,16.0,6.0,6.0,0.0,0.0,17,22,6.0,6.0,27.0,0.0,0.0,0.0,0.0
346,Pantsarlahti,344,56,7.0,19.0,9.0,10.0,0.0,0.0,16,29,8.0,9.0,28.0,0.0,0.0,0.0,0.0
347,Pantsarlahti,345,58,12.0,15.0,1.0,4.0,0.0,0.0,13,19,6.0,1.0,25.0,0.0,0.0,0.0,1.0
348,Pantsarlahti,346,60,18.0,19.0,7.0,9.0,0.0,0.0,25,28,27.0,1.0,25.0,0.0,0.0,0.0,0.0
349,Pantsarlahti,347,62,17.0,21.0,2.0,5.0,0.0,0.0,19,25,18.0,10.0,17.0,0.0,0.0,0.0,1.0
350,Pantsarlahti,348,65,19.0,14.0,7.0,5.0,0.0,0.0,26,19,11.0,0.0,34.0,0.0,4.0,0.0,1.0
351,Pantsarlahti,349,68,10.0,11.0,6.0,10.0,0.0,0.0,16,21,22.0,6.0,9.0,0.0,0.0,0.0,1.0
352,Pantsarlahti,350,69,8.0,22.0,3.0,5.0,0.0,0.0,11,27,14.0,5.0,19.0,0.0,0.0,0.0,0.0
353,Pantsarlahti,351,72,13.0,18.0,10.0,7.0,0.0,0.0,23,25,12.0,3.0,33.0,3.0,0.0,0.0,0.0
354,Pantsarlahti,352,75,17.0,18.0,3.0,11.0,0.0,0.0,20,29,23.0,8.0,18.0,1.0,0.0,0.0,0.0
355,Pantsarlahti,353,76,11.0,14.0,8.0,10.0,0.0,0.0,19,24,12.0,1.0,30.0,0.0,0.0,0.0,2.0
356,Pantsarlahti,354,78,18.0,19.0,5.0,9.0,0.0,0.0,23,25,6.0,5.0,40.0,0.0,0.0,0.0,1.0
357,Pantsarlahti,355,80,11.0,16.0,6.0,10.0,0.0,0.0,17,26,6.0,7.0,30.0,0.0,0.0,0.0,0.0
358,Pantsarlahti,356,84,19.0,18.0,12.0,7.0,0.0,0.0,31,25,28.0,6.0,22.0,3.0,0.0,0.0,1.0
359,Pantsarlahti,357,86,13.0,17.0,4.0,5.0,0.0,0.0,17,22,6.0,1.0,32.0,0.0,0.0,0.0,0.0
360,Pantsarlahti,358,101,14.0,15.0,9.0,11.0,0.0,0.0,23,26,9.0,19.0,21.0,0.0,0.0,0.0,0.0
361,Pantsarlahti,359,87,6.0,21.0,10.0,8.0,0.0,0.0,16,29,24.0,18.0,3.0,0.0,0.0,0.0,0.0
362,Pantsarlahti,360,91,11.0,18.0,2.0,5.0,0.0,0.0,13,23,15.0,6.0,15.0,2.0,0.0,0.0,0.0
363,Pantsarlahti,361,92,10.0,10.0,5.0,5.0,0.0,0.0,15,15,16.0,6.0,9.0,0.0,0.0,0.0,1.0
364,Pantsarlahti,362,96,15.0,17.0,3.0,4.0,0.0,0.0,18,21,28.0,2.0,9.0,7.0,0.0,0.0,1.0
365,Pantsarlahti,363,97,12.0,14.0,15.0,4.0,0.0,0.0,27,18,20.0,3.0,22.0,7.0,0.0,0.0,2.0
366,Pantsarlahti,364,99,12.0,14.0,6.0,4.0,0.0,0.0,18,18,14.0,6.0,16.0,1.0,0.0,0.0,1.0
367,Havi,367,1,9.0,14.0,3.0,5.0,0.0,0.0,12,19,7.0,19.0,5.0,0.0,0.0,0.0,1.0
368,Havi,368,1,19.0,22.0,11.0,20.0,0.0,0.0,30,42,0.0,7.0,65.0,0.0,0.0,0.0,1.0
369,Havi,369,8,4.0,5.0,2.0,4.0,0.0,0.0,6,9,0.0,7.0,8.0,0.0,0.0,0.0,0.0
